uniq,taxonomy,kingdom,phylum
uniq16631,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq16626,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq16636,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq16665,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq16659,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq16674,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq16675,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq16686,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq16685,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq16691,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq16748,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq16753,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq16754,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq16760,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq16770,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq16793,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq16858,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq16946,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq16944,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq16954,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq16959,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17000,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17027,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17016,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17040,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17062,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17073,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17075,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17084,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17100,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17115,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17141,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17167,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17184,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17205,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17207,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17224,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17229,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17257,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17289,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17298,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17313,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17334,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17367,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17364,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17372,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17373,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17380,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17413,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17411,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17415,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17427,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17436,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17486,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17499,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17500,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17508,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17513,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17526,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17534,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17540,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17549,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17554,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17555,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17585,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17589,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17591,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17627,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17630,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17645,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17631,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17650,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17676,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17679,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17692,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17717,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17732,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17724,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17739,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17741,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17743,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17760,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17754,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17752,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17761,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17793,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17810,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17813,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17830,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17832,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17879,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17905,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17910,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17914,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17922,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17942,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17962,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17965,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17966,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17978,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17984,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17996,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17998,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq17999,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18020,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18039,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18041,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18098,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18116,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18146,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18178,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18181,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18210,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18207,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18219,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18221,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18229,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18244,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18258,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18263,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18275,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18296,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18291,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18300,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18341,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18355,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18363,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18361,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18381,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18402,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18403,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18405,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18414,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18432,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18446,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18435,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18454,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18483,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18498,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18510,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18516,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18519,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18530,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18537,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18536,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18544,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18554,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18562,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18563,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18566,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18592,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18595,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18600,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18618,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18626,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18638,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18672,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18674,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18702,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18717,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18721,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18724,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18726,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18738,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18750,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18759,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18891,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18914,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq18920,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19070,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19046,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19062,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19142,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19226,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19287,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19311,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19355,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19396,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19400,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19406,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19416,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19428,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19433,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19463,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19482,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19487,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19527,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19538,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19561,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19591,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19605,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19624,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19679,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19756,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19775,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19792,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19823,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19864,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19865,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19867,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19868,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19919,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19910,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19930,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19953,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq19989,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20051,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20053,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20097,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20104,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20138,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20127,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20136,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20142,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20155,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20162,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20165,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20185,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20198,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20199,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20204,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20208,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20211,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20217,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20233,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20232,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20281,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20240,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20309,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20299,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20310,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20358,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20348,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20382,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20371,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20392,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20404,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20405,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20430,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20426,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20439,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20460,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20499,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20486,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20573,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20546,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20593,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20602,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20614,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20675,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20689,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20703,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20709,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20725,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20735,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20749,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20755,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20771,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20793,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20804,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20817,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20841,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20835,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20865,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20902,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20917,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20931,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20947,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20950,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20952,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20956,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20980,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20981,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21007,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq20995,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21012,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21033,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21039,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21054,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21064,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21080,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21096,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21109,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21114,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21143,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21164,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21174,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21183,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21208,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21206,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21225,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21215,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21229,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21227,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21235,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21254,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21244,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21273,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21274,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21284,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21304,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21315,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21311,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21316,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21336,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21353,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21354,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21375,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21374,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21379,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21380,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21410,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21426,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21428,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21434,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21448,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21454,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21456,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21480,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21500,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21504,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21519,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21521,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21545,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21557,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21559,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21570,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21584,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21601,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21618,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21621,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21646,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21672,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21703,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21730,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21742,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21732,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21770,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21798,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21800,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21824,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21844,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21871,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21885,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21911,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21928,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21951,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21977,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq21991,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22047,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22025,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22058,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22145,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22081,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22156,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22162,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22168,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22202,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22250,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22272,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22278,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22273,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22292,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22286,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22298,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22373,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22367,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22379,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22396,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22388,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22400,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22418,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22409,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22452,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22433,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22435,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22477,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22498,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22508,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22509,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22522,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22534,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22530,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22549,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22550,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22565,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22569,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22590,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22575,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22603,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22620,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22664,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22667,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22687,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22704,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22717,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22732,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22774,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22775,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22788,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22819,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22816,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22810,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22821,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22835,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22846,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22861,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22873,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22872,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22878,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22880,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22979,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22937,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq22965,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq23005,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq23117,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq23190,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq23285,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq23310,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq23329,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq23351,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq23375,non-Eukaryote,non-Eukaryote,non-Eukaryote
uniq23542,non-Eukaryote,non-Eukaryote,non-Eukaryote
