uniq,phylum ,class,order,family,genus,species
uniq10479,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10490,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10482,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10493,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10524,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10525,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10548,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10641,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10598,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10660,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10636,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10702,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10745,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10722,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10749,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10759,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10726,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10758,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10883,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10951,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11018,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11022,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11036,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11047,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11043,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11093,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11100,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11102,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11113,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11170,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11178,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11211,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11273,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11252,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11295,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11341,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11343,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11347,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11348,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11353,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11371,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11367,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11389,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11416,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11427,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11432,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11477,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11506,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11509,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11538,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11529,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11542,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11558,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11574,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11570,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11583,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11604,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11594,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11618,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11649,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11700,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11711,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11717,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq18440,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq18295,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq19097,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq20223,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq21070,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq20597,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11767,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11790,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11777,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11806,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11818,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11851,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11859,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11872,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11867,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11874,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11879,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11887,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11903,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11909,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11920,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11934,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11925,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11952,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11977,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11969,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11991,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11993,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11999,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11994,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12030,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12071,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12079,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12106,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12114,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12116,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12119,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12146,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12139,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12244,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12259,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12269,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12283,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12284,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12304,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12320,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12350,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12361,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12369,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12387,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12404,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12432,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12620,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12660,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12658,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12689,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12696,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12712,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12707,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12724,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12761,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12767,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12765,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12812,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12798,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12848,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12858,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12859,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12879,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12919,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12922,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12926,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12960,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12967,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12970,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13010,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13000,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13049,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13071,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13099,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13111,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13104,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13119,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13173,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13191,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13204,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13205,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13216,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13211,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13244,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13246,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13274,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13281,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13306,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13315,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13327,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq22854,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq22486,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq22238,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq22972,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq26592,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq25045,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13360,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13348,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13374,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13394,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13396,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13409,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13417,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13419,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13422,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13465,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13482,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13495,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13523,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13518,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13535,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13580,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13560,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13596,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13588,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13615,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13646,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13670,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13725,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13769,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13829,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13842,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13884,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13907,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13928,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14015,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14026,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14024,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14052,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14063,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14153,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14237,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14161,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14285,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14373,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14388,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14424,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14439,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14438,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14468,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14464,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14508,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14495,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14527,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14572,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14574,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14600,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14581,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14651,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14656,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14675,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14681,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14690,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14693,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14698,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14709,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14714,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14724,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14725,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14716,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14758,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14750,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14769,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14808,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14804,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14811,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14830,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14818,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14867,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14875,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14895,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14882,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14890,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14973,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq14994,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15001,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15026,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15025,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15021,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15083,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15085,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15093,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15111,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15127,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15138,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15170,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15158,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15174,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15177,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15180,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15194,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15199,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15238,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15251,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15255,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15284,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15355,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15302,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15327,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15364,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15367,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15377,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15378,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15380,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15403,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15414,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15430,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15450,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15455,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15473,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15472,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15479,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15505,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15508,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15534,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15527,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15547,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15570,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15582,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15619,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15663,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq15680,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
