uniq,phylum,class,order,family,genus,species
uniq45531,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq45538,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Littorinimorpha,Littorinimorpha
uniq45598,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq4568,Arthropoda,Hexanauplia,Hexanauplia,Pygophora,Pygophora,Pygophora
uniq45689,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Canthocalanus,Canthocalanus
uniq4572,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq45723,Cnidaria,Anthozoa,Anthozoa,Alcyonacea,Paralemnalia,Paralemnalia
uniq4577,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq45816,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq45899,Mollusca,Gastropoda,Gastropoda,Nudibranchia,Phyllidia,Phyllidia
uniq459,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq45915,Mollusca,Gastropoda,Gastropoda,Nudibranchia,Chromodoris,Chromodoris
uniq45929,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq4599,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq46006,Annelida,Polychaeta,Polychaeta,Spionida,Spionida,Spionida
uniq4601,Arthropoda,Hexanauplia,Hexanauplia,Harpacticoida,Macrosetella,Macrosetella
uniq46011,Echinodermata,Holothuroidea,Holothuroidea,Aspidochirotida,Holothuria,Holothuria
uniq4605,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Anarithma,Anarithma
uniq46067,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq46094,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq461,Mollusca,Gastropoda,Gastropoda,Aplysiida,Stylocheilus,Stylocheilus
uniq4613,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq46133,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha
uniq4615,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq46167,Chordata,Actinopteri,Actinopteri,Gobiiformes,Gobiiformes,Gobiiformes
uniq46223,Mollusca,Gastropoda,Gastropoda,Cephalaspidea,Lamprohaminoea,Lamprohaminoea
uniq4626,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Mitra,Mitra
uniq46288,Echinodermata,Echinodermata,Echinodermata,Echinodermata,Echinodermata,Echinodermata
uniq46335,Arthropoda,Malacostraca,Malacostraca,Amphipoda,Hyperioides,Hyperioides
uniq46353,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq46369,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria
uniq46440,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq46489,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Calanoida,Calanoida
uniq46521,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq46609,Sipuncula,Sipuncula,Sipuncula,Phascolosomatiformes,Phascolosoma,Phascolosoma
uniq4663,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Cheilea,Cheilea
uniq46658,Porifera,Demospongiae,Demospongiae,Suberitida,Suberitida,Suberitida
uniq46659,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq46779,Hemichordata,Enteropneusta,Enteropneusta,Enteropneusta,Enteropneusta,Enteropneusta
uniq46802,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq46821,Mollusca,Gastropoda,Gastropoda,Gastropoda,Cerithium,Cerithium
uniq46911,Echinodermata,Holothuroidea,Holothuroidea,Aspidochirotida,Holothuria,Holothuria
uniq46978,Echinodermata,Holothuroidea,Holothuroidea,Aspidochirotida,Holothuria,Holothuria pardalis
uniq470,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq47018,Chordata,Actinopteri,Actinopteri,Carangiformes,Carangoides,Carangoides
uniq47115,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq47120,Porifera,Demospongiae,Demospongiae,Demospongiae,Demospongiae,Demospongiae
uniq4717,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq47183,Chordata,Actinopteri,Actinopteri,Actinopteri,Centropyge,Centropyge
uniq47187,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq47188,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq47245,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus
uniq47251,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Clausocalanus,Clausocalanus
uniq47277,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq4728,Mollusca,Gastropoda,Gastropoda,Nudibranchia,Caloria,Caloria
uniq473,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq47346,Cnidaria,Hydrozoa,Hydrozoa,Siphonophorae,Sphaeronectes,Sphaeronectes
uniq47349,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Subeucalanus,Subeucalanus
uniq47353,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Candacia,Candacia
uniq47390,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq47432,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Tridentarius,Tridentarius
uniq47440,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq4750,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq47531,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq47611,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq47623,Annelida,Polychaeta,Polychaeta,Spionida,Microspio,Microspio
uniq47632,Arthropoda,Malacostraca,Malacostraca,Decapoda,Serenotheres,Serenotheres
uniq4765,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq47662,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Candacia,Candacia
uniq4768,Sipuncula,Sipuncula,Sipuncula,Phascolosomatiformes,Phascolosoma,Phascolosoma
uniq4770,Echinodermata,Holothuroidea,Holothuroidea,Aspidochirotida,Labidodemas,Labidodemas pertinax
uniq47712,Porifera,Demospongiae,Demospongiae,Poecilosclerida,Poecilosclerida,Poecilosclerida
uniq47761,Mollusca,Gastropoda,Gastropoda,Cephalaspidea,Phanerophthalmus,Phanerophthalmus
uniq47783,Mollusca,Gastropoda,Gastropoda,Pteropoda,Pteropoda,Pteropoda
uniq47826,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq47834,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq47886,Mollusca,Gastropoda,Gastropoda,Cephalaspidea,Cephalaspidea,Cephalaspidea
uniq47904,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq47977,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq47987,Porifera,Demospongiae,Demospongiae,Haplosclerida,Petrosia,Petrosia
uniq48034,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca
uniq4809,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha
uniq48094,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq48148,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Ophiocoma,Ophiocoma erinaceus
uniq4816,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq48216,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq48240,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq48287,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Littorinimorpha,Littorinimorpha
uniq48329,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq48333,Mollusca,Gastropoda,Gastropoda,Cephalaspidea,Phanerophthalmus,Phanerophthalmus
uniq4834,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq48387,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq4839,Cnidaria,Anthozoa,Anthozoa,Actiniaria,Edwardsianthus,Edwardsianthus
uniq48391,Chordata,Actinopteri,Actinopteri,Gobiiformes,Vanderhorstia,Vanderhorstia
uniq48407,Mollusca,Gastropoda,Gastropoda,Cephalaspidea,Lamprohaminoea,Lamprohaminoea
uniq48450,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq48457,Mollusca,Gastropoda,Gastropoda,Nudibranchia,Nudibranchia,Nudibranchia
uniq4846,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq48495,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Macrophiothrix,Macrophiothrix
uniq48505,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Pedicularia,Pedicularia
uniq48523,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq48546,Arthropoda,Hexanauplia,Hexanauplia,Sessilia,Euacasta,Euacasta
uniq48576,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha
uniq48587,Cnidaria,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa
uniq486,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq48640,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Nassarius,Nassarius
uniq48665,Cnidaria,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa
uniq48674,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Prosimnia,Prosimnia
uniq4870,Arthropoda,Hexanauplia,Hexanauplia,Pygophora,Berndtia,Berndtia
uniq48716,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Littorinimorpha,Littorinimorpha
uniq48756,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq48784,Mollusca,Bivalvia,Bivalvia,Mytiloida,Leiosolenus,Leiosolenus
uniq48788,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq488,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq4884,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq48863,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq48932,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq48942,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq48976,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq49097,Mollusca,Gastropoda,Gastropoda,Cephalaspidea,Tubulophilinopsis,Tubulophilinopsis
uniq491,Porifera,Demospongiae,Demospongiae,Poecilosclerida,Poecilosclerida,Poecilosclerida
uniq49115,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Cupolaconcha,Cupolaconcha
uniq49123,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq49139,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq49143,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq49194,Nemertea,Palaeonemertea,Palaeonemertea,Palaeonemertea,Cephalothrix,Cephalothrix
uniq49196,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq49208,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq49249,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Acartia,Acartia
uniq49282,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Candacia,Candacia
uniq49295,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq493,Mollusca,Gastropoda,Gastropoda,Pteropoda,Heliconoides,Heliconoides
uniq49405,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus
uniq49432,Mollusca,Gastropoda,Gastropoda,Gastropoda,Elysia,Elysia
uniq49434,Chordata,Actinopteri,Actinopteri,Blenniiformes,Ecsenius,Ecsenius
uniq49462,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq4947,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Monetaria,Monetaria
uniq49471,Mollusca,Gastropoda,Gastropoda,Pleurobranchida,Pleurehdera,Pleurehdera
uniq49519,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq49531,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Kermia,Kermia
uniq49564,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Littorinimorpha,Littorinimorpha
uniq4963,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq49662,Annelida,Polychaeta,Polychaeta,Polychaeta,Chaetopterus,Chaetopterus
uniq49670,Porifera,Demospongiae,Demospongiae,Haplosclerida,Haplosclerida,Haplosclerida
uniq49795,Mollusca,Gastropoda,Gastropoda,Nudibranchia,Discodoris,Discodoris
uniq498,Arthropoda,Hexanauplia,Hexanauplia,Pygophora,Auritoglyptes,Auritoglyptes
uniq49808,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq4982,Mollusca,Gastropoda,Gastropoda,Cephalaspidea,Cephalaspidea,Cephalaspidea
uniq49826,Annelida,Polychaeta,Polychaeta,Echiuroidea,Ochetostoma,Ochetostoma
uniq4983,Porifera,Demospongiae,Demospongiae,Suberitida,Suberitida,Suberitida
uniq4988,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq49920,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Ferosagitta,Ferosagitta
uniq4997,Nemertea,Palaeonemertea,Palaeonemertea,Palaeonemertea,Cephalothrix,Cephalothrix
uniq49990,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq5,Mollusca,Gastropoda,Gastropoda,Nudibranchia,Nudibranchia,Nudibranchia
uniq50063,Echinodermata,Asteroidea,Asteroidea,Valvatida,Linckia,Linckia
uniq50069,Echinodermata,Echinoidea,Echinoidea,Spatangoida,Metalia,Metalia
uniq50117,Nemertea,Palaeonemertea,Palaeonemertea,Palaeonemertea,Balionemertes,Balionemertes
uniq50137,Cnidaria,Scyphozoa,Scyphozoa,Semaeostomeae,Aurelia,Aurelia
uniq502,Echinodermata,Crinoidea,Crinoidea,Comatulida,Comatulida,Comatulida
uniq5028,Echinodermata,Asteroidea,Asteroidea,Valvatida,Fromia,Fromia indica
uniq50281,Arthropoda,Hexanauplia,Hexanauplia,Poecilostomatoida,Oncaea,Oncaea
uniq50285,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Nassarius,Nassarius
uniq50371,Arthropoda,Insecta,Insecta,Insecta,Insecta,Insecta
uniq50379,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq5039,Mollusca,Gastropoda,Gastropoda,Nudibranchia,Thordisa,Thordisa
uniq50405,Cnidaria,Hydrozoa,Hydrozoa,Siphonophorae,Sphaeronectes,Sphaeronectes
uniq50423,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq50433,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Macrophiothrix,Macrophiothrix longipeda
uniq5059,Mollusca,Gastropoda,Gastropoda,Gastropoda,Oxynoe,Oxynoe
uniq506,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Daphnella,Daphnella
uniq50609,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq50699,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq507,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq5070,Chordata,Actinopteri,Actinopteri,Labriformes,Hipposcarus,Hipposcarus
uniq50702,Arthropoda,Malacostraca,Malacostraca,Decapoda,Lupocyclus,Lupocyclus
uniq5072,Mollusca,Gastropoda,Gastropoda,Gastropoda,Elysia,Elysia
uniq50762,Echinodermata,Echinoidea,Echinoidea,Camarodonta,Koehleraster,Koehleraster
uniq50811,Cnidaria,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa
uniq50818,Echinodermata,Echinoidea,Echinoidea,Arbaciidae,Arbacia,Arbacia
uniq50872,Arthropoda,Malacostraca,Malacostraca,Decapoda,Periclimenes,Periclimenes
uniq50881,Mollusca,Gastropoda,Gastropoda,Nudibranchia,Nudibranchia,Nudibranchia
uniq50922,Echinodermata,Holothuroidea,Holothuroidea,Aspidochirotida,Labidodemas,Labidodemas pertinax
uniq51000,Platyhelminthes,Rhabditophora,Rhabditophora,Polycladida,Pseudobiceros,Pseudobiceros
uniq51037,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Candacia,Candacia
uniq51141,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Coralliophila,Coralliophila
uniq51152,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq512,Chordata,Actinopteri,Actinopteri,Actinopteri,Actinopteri,Actinopteri
uniq51219,Cnidaria,Hydrozoa,Hydrozoa,Trachymedusae,Liriope,Liriope
uniq51220,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq51267,Mollusca,Gastropoda,Gastropoda,Pteropoda,Pteropoda,Pteropoda
uniq51269,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq5127,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq513,Arthropoda,Malacostraca,Malacostraca,Decapoda,Trapezia,Trapezia
uniq5131,Arthropoda,Malacostraca,Malacostraca,Decapoda,Pilodius,Pilodius
uniq51344,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus
uniq51381,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Ophiothrix,Ophiothrix
uniq5140,Chordata,Actinopteri,Actinopteri,Carangiformes,Scomberoides,Scomberoides
uniq51424,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq51425,Chordata,Actinopteri,Actinopteri,Moridae,Lepidion,ensiferus
uniq51470,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Candacia,Candacia
uniq51513,Mollusca,Gastropoda,Gastropoda,Gastropoda,Epifungium,Epifungium
uniq51555,Mollusca,Gastropoda,Gastropoda,Gastropoda,Julia,Julia
uniq5158,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha
uniq51592,Annelida,Polychaeta,Polychaeta,Spionida,Microspio,Microspio
uniq5163,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq5167,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Monetaria,Monetaria
uniq51671,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Clausocalanus,Clausocalanus
uniq51687,Cnidaria,Hydrozoa,Hydrozoa,Anthoathecata,Pteroclava,Pteroclava
uniq517,Mollusca,Gastropoda,Gastropoda,Gastropoda,Cerithium,Cerithium
uniq51717,Chordata,Actinopteri,Actinopteri,Lutjaniformes,Caesio,Caesio
uniq51727,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq5177,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq51794,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq51859,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq51871,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq51875,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq51924,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq52038,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq52060,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq5220,Arthropoda,Malacostraca,Malacostraca,Stomatopoda,Pseudosquillana,Pseudosquillana
uniq5221,Arthropoda,Insecta,Insecta,Insecta,Insecta,Insecta
uniq52249,Mollusca,Bivalvia,Bivalvia,Pterioida,Pinctada,Pinctada
uniq52276,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Ministrombus,Ministrombus
uniq52310,Mollusca,Gastropoda,Gastropoda,Nudibranchia,Favorinus,Favorinus
uniq52329,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Clausocalanus,Clausocalanus
uniq5238,Arthropoda,Hexanauplia,Hexanauplia,Sessilia,Cantellius,Cantellius
uniq5239,Cnidaria,Hydrozoa,Hydrozoa,Leptothecata,Clytia,Clytia
uniq5245,Arthropoda,Malacostraca,Malacostraca,Decapoda,Thalamita,Thalamita
uniq52534,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq52629,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Bursa,Bursa
uniq527,Mollusca,Gastropoda,Gastropoda,Gastropoda,Berthelinia,Berthelinia
uniq52713,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq5276,Hemichordata,Enteropneusta,Enteropneusta,Enteropneusta,Enteropneusta,Enteropneusta
uniq5281,Echinodermata,Echinoidea,Echinoidea,Cidaroida,Eucidaris,Eucidaris metularia
uniq529,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq5320,Cnidaria,Anthozoa,Anthozoa,Actiniaria,Boloceroides,Boloceroides
uniq5321,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq5341,Cnidaria,Anthozoa,Anthozoa,Alcyonacea,Sarcophyton,Sarcophyton
uniq536,Cnidaria,Anthozoa,Anthozoa,Alcyonacea,Alcyonacea,Alcyonacea
uniq537,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq5379,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Naria,Naria
uniq5393,Nemertea,Nemertea,Nemertea,Nemertea,Nemertea,Nemertea
uniq540,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Littorinimorpha,Littorinimorpha
uniq5405,Chordata,Actinopteri,Actinopteri,Holocentriformes,Myripristis,Myripristis
uniq542,Annelida,Polychaeta,Polychaeta,Echiuroidea,Anelassorhynchus,Anelassorhynchus
uniq5421,Arthropoda,Malacostraca,Malacostraca,Decapoda,Charybdis,Charybdis
uniq5425,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq543,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq5431,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha
uniq5446,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq5449,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq5471,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq5479,Cnidaria,Anthozoa,Anthozoa,Ceriantharia,Ceriantharia,Ceriantharia
uniq5486,Cnidaria,Anthozoa,Anthozoa,Alcyonacea,Sinularia,Sinularia
uniq5487,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq55,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Ophiothrix,Ophiothrix armata
uniq5525,Chordata,Chordata,Chordata,Chordata,Chordata,Chordata
uniq5526,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq5531,Arthropoda,Malacostraca,Malacostraca,Decapoda,Alpheus,Alpheus
uniq5536,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq5543,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq5544,Arthropoda,Malacostraca,Malacostraca,Decapoda,Etisus,Etisus
uniq5545,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq555,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq5558,Cnidaria,Hydrozoa,Hydrozoa,Siphonophorae,Diphyes,Diphyes
uniq5560,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq558,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq5589,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq5597,Mollusca,Gastropoda,Gastropoda,Pteropoda,Creseis,Creseis
uniq5626,Mollusca,Gastropoda,Gastropoda,Gastropoda,Ercolania,Ercolania
uniq5635,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq5655,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Littorinimorpha,Littorinimorpha
uniq567,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq5670,Chordata,Actinopteri,Actinopteri,Labriformes,Scarus,Scarus
uniq5695,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq5703,Mollusca,Gastropoda,Gastropoda,Aplysiida,Aplysia,Aplysia
uniq572,Arthropoda,Malacostraca,Malacostraca,Decapoda,Etisus,Etisus
uniq5739,Chordata,Actinopteri,Actinopteri,Lutjaniformes,Lutjanus,Lutjanus
uniq5765,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq5780,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq5798,Mollusca,Gastropoda,Gastropoda,Pteropoda,Pteropoda,Pteropoda
uniq5806,Cnidaria,Scyphozoa,Scyphozoa,Semaeostomeae,Aurelia,Aurelia
uniq581,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq5814,Arthropoda,Malacostraca,Malacostraca,Decapoda,Thalamita,Thalamita
uniq5837,Arthropoda,Hexanauplia,Hexanauplia,Pygophora,Pygophora,Pygophora
uniq5840,Arthropoda,Malacostraca,Malacostraca,Decapoda,Thalamita,Thalamita
uniq5856,Mollusca,Gastropoda,Gastropoda,Gastropoda,Epifungium,Epifungium
uniq586,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq59,Chordata,Actinopteri,Actinopteri,Labriformes,Cymolutes,Cymolutes
uniq593,Chordata,Actinopteri,Actinopteri,Labriformes,Chlorurus,Chlorurus
