uniq,taxonomy
uniq21492,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Cypraeidae_69557,g:Monetaria_217784,s:Monetaria"
uniq8896,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Cypraeidae_69557,g:Naria_2790493,s:Naria"
uniq1722,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Cypraeidae_69557,g:Purpuradusta_218383,s:Purpuradusta"
uniq22817,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Cypraeidae_69557,g:Pustularia_218092,s:Pustularia"
uniq16299,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Cypraeidae_69557,g:Talostolida_218336,s:Talostolida"
uniq11376,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Hipponicidae_211737,g:Cheilea_211738,s:Cheilea"
uniq12488,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Hipponicidae_211737,g:Cheilea_211738,s:Cheilea"
uniq14710,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Hipponicidae_211737,g:Cheilea_211738,s:Cheilea"
uniq14678,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Lamellariidae_221409,g:Lamellaria_217738,s:Lamellaria"
uniq22548,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Naticidae_208830,g:Natica_208832,s:Natica"
uniq2960,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Naticidae_208830,g:Notocochlis_488667,s:Notocochlis"
uniq8644,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Ovulidae_217754,g:Calpurnus_217769,s:Calpurnus"
uniq6202,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Personidae_1027448,g:Distorsio_1027440,s:Distorsio"
uniq21348,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Ranellidae_69569,g:Gyrineum_1229239,s:Gyrineum"
uniq17834,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Rissoinidae_1345663,s:Rissoinidae"
uniq1122,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Spirostyliferinidae_2678679,g:Styliferina_2678682,s:Styliferina"
uniq4130,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Spirostyliferinidae_2678679,g:Styliferina_2678682,s:Styliferina"
uniq2892,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Strombidae_69694"
uniq21381,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Strombidae_69694"
uniq2690,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Strombidae_69694,g:Conomurex_1273205,s:Conomurex"
uniq3959,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Strombidae_69694,g:Conomurex_1273205,s:Conomurex"
uniq10371,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Strombidae_69694,g:Conomurex_1273205,s:Conomurex"
uniq11108,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Strombidae_69694,g:Conomurex_1273205,s:Conomurex"
uniq20925,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Strombidae_69694,g:Conomurex_1273205,s:Conomurex"
uniq23580,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Strombidae_69694,g:Conomurex_1273205,s:Conomurex"
uniq24658,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Strombidae_69694,g:Lambis_387444,s:Lambis"
uniq6265,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Strombidae_69694,g:Ministrombus_2821806,s:Ministrombus"
uniq13125,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Strombidae_69694,g:Ministrombus_2821806,s:Ministrombus"
uniq27700,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Strombidae_69694,g:Ministrombus_2821806,s:Ministrombus"
uniq4721,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Strombidae_69694,g:Tridentarius_2849140,s:Tridentarius"
uniq22336,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Strombidae_69694,g:Tridentarius_2849140,s:Tridentarius"
uniq2842,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Xenophoridae_906789"
uniq4917,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479"
uniq10241,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479"
uniq10687,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Conidae_6489,g:Conasprella_1340067,s:Conasprella"
uniq13180,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Conidae_6489,g:Conus_6490,s:Conus"
uniq26517,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Conidae_6489,g:Conus_6490,s:Conus"
uniq10092,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Costellariidae_604279,g:Vexillum_604251,s:Vexillum"
uniq3771,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Fasciolariidae_6486,g:Peristernia_1223421,s:Peristernia"
uniq17485,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Mitridae_69649,g:Domiporta_1719394,s:Domiporta"
uniq13177,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Mitridae_69649,g:Neocancilla_1719409,s:Neocancilla"
uniq11814,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476"
uniq16900,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476"
uniq17441,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476"
uniq5282,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Drupa_500099,s:Drupa"
uniq7484,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Drupella_604261,s:Drupella"
uniq3287,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Leptoconchus_494625,s:Leptoconchus"
uniq9156,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Morula_508940,s:Morula"
uniq4958,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Pascula_508946,s:Pascula"
uniq452,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius"
uniq1996,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius"
uniq4559,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius"
uniq4705,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius"
uniq3764,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius"
uniq4222,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius"
uniq5746,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius"
uniq6214,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius"
uniq6366,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius"
uniq7277,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius"
uniq21257,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius"
uniq21550,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius"
uniq26412,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius"
uniq26643,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius"
uniq27871,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius"
uniq3404,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Raphitomidae_1286449,g:Hemilienardia_906832,s:Hemilienardia"
uniq9216,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Raphitomidae_1286449,g:Kermia_473507,s:Kermia"
uniq28271,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Terebridae_57610,g:Strioterebrum_553734,s:Strioterebrum"
uniq8913,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Neogastropoda_6479,f:Turridae_128512,g:Lophiotoma_356378,s:Lophiotoma"
uniq10916,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Nudibranchia_70849,f:Aeolidiidae_195871,g:Baeolidia_910327,s:Baeolidia"
uniq166,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Nudibranchia_70849,f:Chromodorididae_71294,g:Chromodoris_71297,s:Chromodoris"
uniq17970,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Nudibranchia_70849,f:Chromodorididae_71294,g:Mexichromis_460712,s:Mexichromis"
uniq24336,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Nudibranchia_70849,f:Dendronotidae_71300,g:Melibe_76177,s:Melibe"
uniq8721,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Nudibranchia_70849,f:Discodorididae_6515,g:Carminodoris_2676876,s:Carminodoris"
uniq19584,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Nudibranchia_70849,f:Discodorididae_6515,g:Discodoris_76172,s:Discodoris"
uniq20711,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Nudibranchia_70849,f:Facelinidae_929463,g:Favorinus_252565,s:Favorinus"
uniq4931,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Nudibranchia_70849,f:Platydorididae_216336,g:Platydoris_154652,s:Platydoris"
uniq16863,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Nudibranchia_70849,f:Polyceridae_71317,g:Plocamopherus_157140,s:Plocamopherus"
uniq5669,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pleurobranchida_2340904,f:Pleurobranchidae_71291,g:Euselenops_157137,s:Euselenops"
uniq18428,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pleurobranchida_2340904,f:Pleurobranchidae_71291,g:Euselenops_157137,s:Euselenops"
uniq27639,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pleurobranchida_2340904,f:Pleurobranchidae_71291,g:Pleurehdera_1631842,s:Pleurehdera"
uniq8238,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pleurobranchida_2340904,f:Pleurobranchidae_71291,g:Pleurobranchus_157720,s:Pleurobranchus"
uniq10375,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pleurobranchida_2340904,f:Pleurobranchidae_71291,g:Pleurobranchus_157720,s:Pleurobranchus"
uniq14555,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pleurobranchida_2340904,f:Pleurobranchidae_71291,g:Pleurobranchus_157720,s:Pleurobranchus"
uniq22838,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pleurobranchida_2340904,f:Pleurobranchidae_71291,g:Pleurobranchus_157720,s:Pleurobranchus"
uniq493,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495"
uniq1093,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495"
uniq3381,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495"
uniq3958,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495"
uniq5153,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495"
uniq11929,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495"
uniq7825,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495"
uniq13060,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495"
uniq13196,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495"
uniq13525,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495"
uniq15192,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495"
uniq17422,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495"
uniq17992,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495"
uniq19156,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495"
uniq20616,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495"
uniq25987,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495"
uniq2531,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Boasia_2852067,s:Boasia"
uniq11486,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Boasia_2852067,s:Boasia"
uniq192,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq912,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq1138,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq905,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq528,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq1682,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq1769,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq1992,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq3223,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq3810,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq5184,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq7570,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq8086,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq8630,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq9123,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq9459,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq9799,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq12297,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq12579,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq13445,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq14641,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq14772,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq15501,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq16526,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq17968,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq20757,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq20806,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq21010,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq22823,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq25481,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq25668,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq26961,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq27066,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq27082,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq27366,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495,g:Creseis_356496,s:Creseis"
uniq2222,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Limacinidae_220645,g:Heliconoides_2013575,s:Heliconoides"
uniq18604,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Limacinidae_220645,g:Heliconoides_2013575,s:Heliconoides"
uniq24913,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Limacinidae_220645,g:Heliconoides_2013575,s:Heliconoides"
uniq15696,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Trochida_2315720,f:Tegulidae_1955470,g:Rochia_2709804,s:Rochia"
uniq23228,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Trochida_2315720,f:Turbinidae_63671,g:Turbo_63672,s:Turbo"
uniq27594,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,s:Gastropoda"
uniq14766,"k:Eukaryota_2759,p:Nemertea_6217,c:Palaeonemertea_1684132,f:Cephalothricidae_166040,g:Cephalothrix_166041,s:Cephalothrix"
uniq19031,"k:Eukaryota_2759,p:Nemertea_6217,c:Palaeonemertea_1684132,f:Cephalothricidae_166040,g:Cephalothrix_166041,s:Cephalothrix"
uniq20305,"k:Eukaryota_2759,p:Nemertea_6217,c:Pilidiophora_6218,o:Heteronemertea_6219,s:Heteronemertea"
uniq1603,"k:Eukaryota_2759,p:Nemertea_6217,s:Nemertea"
uniq8552,"k:Eukaryota_2759,p:Nemertea_6217,s:Nemertea"
uniq15480,"k:Eukaryota_2759,p:Nemertea_6217,s:reptant"
uniq7671,"k:Eukaryota_2759,p:Phoronida_120557,g:Phoronis_33504,s:Phoronis"
uniq15590,"k:Eukaryota_2759,p:Phoronida_120557,g:Phoronis_33504,s:Phoronis"
uniq25617,"k:Eukaryota_2759,p:Phoronida_120557,g:Phoronis_33504,s:Phoronis"
uniq27678,"k:Eukaryota_2759,p:Platyhelminthes_6157,c:Rhabditophora_147100,o:Polycladida_6163,f:Planoceridae_6166,g:Paraplanocera_488525,s:Paraplanocera"
uniq2476,"k:Eukaryota_2759,p:Platyhelminthes_6157,c:Rhabditophora_147100,o:Polycladida_6163,s:Acotylea"
uniq3471,"k:Eukaryota_2759,p:Platyhelminthes_6157,c:Rhabditophora_147100,o:Polycladida_6163,s:Acotylea"
uniq11159,"k:Eukaryota_2759,p:Platyhelminthes_6157,c:Rhabditophora_147100,o:Polycladida_6163,s:Acotylea"
uniq19410,"k:Eukaryota_2759,p:Platyhelminthes_6157,c:Rhabditophora_147100,o:Polycladida_6163,s:Acotylea"
uniq5680,"k:Eukaryota_2759,p:Platyhelminthes_6157,c:Rhabditophora_147100,o:Polycladida_6163,s:Polycladida"
uniq128,"k:Eukaryota_2759,p:Porifera_6040,c:Demospongiae_6042,o:Haplosclerida_6049"
uniq9284,"k:Eukaryota_2759,p:Porifera_6040,c:Demospongiae_6042,o:Suberitida_1779162"
uniq26332,"k:Eukaryota_2759,p:Sipuncula_6433,o:Phascolosomatiformes_216210,f:Phascolosomatidae_41795,g:Apionsoma_210782,s:Apionsoma"
uniq13888,"k:Eukaryota_2759,p:Sipuncula_6433,o:Phascolosomatiformes_216210,f:Phascolosomatidae_41795,g:Phascolosoma_41796,s:Phascolosoma"
