uniq767	k:Eukaryota_2759(1.00),p:Annelida_6340(0.18),c:Polychaeta_6341(0.17),o:Eunicida_65495(0.15),f:Eunicidae_104737(0.15),g:Marphysa_104738(0.03),s:Marphysa(0.03)	+	k:Eukaryota_2759
uniq962	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.56),c:Insecta_50557(0.54),o:Lepidoptera_7088(0.30),f:Geometridae_82593(0.05),g:Semiothisa_214344(0.02),s:Semiothisa(0.02)	+	k:Eukaryota_2759
uniq765	k:Eukaryota_2759(1.00),p:Bacillariophyta_2836(0.62),c:Mediophyceae_589449(0.35),o:Hemiaulales_420267(0.07),f:Hemiaulaceae_49250(0.07),g:Hemiaulus_426649(0.04),s:Hemiaulus(0.04)	+	k:Eukaryota_2759
uniq768				
uniq763	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.33),c:Insecta_50557(0.28),o:Lepidoptera_7088(0.04),f:Geometridae_82593(0.03),g:Xerochlora_1431097(0.02),s:Xerochlora(0.02)	+	k:Eukaryota_2759
uniq771	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.88),c:Malacostraca_6681(0.80),o:Decapoda_6683(0.80),f:Alpheidae_29966(0.55),g:Alpheus_29967(0.48),s:Alpheus(0.48)	+	k:Eukaryota_2759
uniq1307	k:Eukaryota_2759(1.00),p:Cnidaria_6073(0.97),c:Hydrozoa_6074(0.97),o:Leptothecata_500008(0.96),f:Laodiceidae_168747(0.96),g:Laodicea_662011(0.96),s:Laodicea(0.96)	+	k:Eukaryota_2759
uniq1092	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.81),c:Insecta_50557(0.76),o:Lepidoptera_7088(0.41),f:Xyloryctidae_347744(0.02),g:Catoryctis_700142(0.01),s:Catoryctis(0.01)	+	k:Eukaryota_2759
uniq775	k:Eukaryota_2759(1.00),p:Chordata_7711(1.00),c:Actinopteri_186623(1.00),o:Labriformes_1489928(1.00),f:Labridae_8247(1.00),g:Scarus_59660(1.00),s:Scarus(1.00)	+	k:Eukaryota_2759,p:Chordata_7711,c:Actinopteri_186623,o:Labriformes_1489928,f:Labridae_8247,g:Scarus_59660,s:Scarus
uniq784	k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Malacostraca_6681(1.00),o:Decapoda_6683(1.00),f:Portunidae_6757(1.00),g:Carupa_557255(1.00),s:Carupa(1.00)	+	k:Eukaryota_2759,p:Arthropoda_6656,c:Malacostraca_6681,o:Decapoda_6683,f:Portunidae_6757,g:Carupa_557255,s:Carupa
uniq1110	k:Eukaryota_2759(1.00),p:Annelida_6340(0.11),c:Clitellata_42113(0.07),o:Crassiclitellata_2803884(0.04),f:Megascolecidae_6400(0.02),g:Amynthas_195544(0.01),s:Amynthas(0.01)	+	k:Eukaryota_2759
uniq970	k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Hexanauplia_72037(1.00),o:Calanoida_6833(1.00),f:Centropagidae_136181(1.00),g:Centropages_136182(1.00),s:Centropages(1.00)	+	k:Eukaryota_2759,p:Arthropoda_6656,c:Hexanauplia_72037,o:Calanoida_6833,f:Centropagidae_136181,g:Centropages_136182,s:Centropages
uniq798				
uniq786	k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Hexanauplia_72037(1.00),o:Calanoida_6833(1.00),f:Paracalanidae_163470(1.00),g:Paracalanus_163471(1.00),s:Paracalanus(1.00)	+	k:Eukaryota_2759,p:Arthropoda_6656,c:Hexanauplia_72037,o:Calanoida_6833,f:Paracalanidae_163470,g:Paracalanus_163471,s:Paracalanus
uniq797	k:Eukaryota_2759(1.00),p:Chaetognatha_10229(1.00),c:Sagittoidea_1421718(1.00),o:Aphragmophora_33512(1.00),f:Sagittidae_34753(1.00),g:Sagitta_10230(0.99),s:Sagitta(0.99)	+	k:Eukaryota_2759,p:Chaetognatha_10229,c:Sagittoidea_1421718,o:Aphragmophora_33512,f:Sagittidae_34753,g:Sagitta_10230,s:Sagitta
uniq1274	k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Malacostraca_6681(0.12),o:Amphipoda_6821(0.05),f:Chiltoniidae_578848(0.04),s:Chiltoniidae(0.01)	+	k:Eukaryota_2759,p:Arthropoda_6656
uniq1105	k:Eukaryota_2759(1.00),p:Mollusca_6447(0.07),c:Polyplacophora_6650(0.02),o:Chitonida_6652(0.02),f:Ischnochitonidae_27822(0.02),g:Tonicina_291872(0.02),s:Tonicina(0.02)	+	k:Eukaryota_2759
uniq806	k:Eukaryota_2759(1.00),p:Chordata_7711(0.99),c:Actinopteri_186623(0.86),o:Tetraodontiformes_31022(0.06),f:Tetraodontidae_31031(0.02),g:Monotrete_303752(0.01),s:Monotrete(0.01)	+	k:Eukaryota_2759,p:Chordata_7711
uniq808	k:Eukaryota_2759(1.00),p:Chaetognatha_10229(1.00),c:Sagittoidea_1421718(1.00),o:Aphragmophora_33512(1.00),f:Sagittidae_34753(1.00),g:Aidanosagitta_366428(0.92),s:Aidanosagitta(0.92)	+	k:Eukaryota_2759,p:Chaetognatha_10229,c:Sagittoidea_1421718,o:Aphragmophora_33512,f:Sagittidae_34753
uniq1378	k:Eukaryota_2759(1.00),p:Mollusca_6447(0.67),c:Gastropoda_6448(0.66),o:Architaenioglossa_75116(0.04),f:Ampullariidae_54973(0.02),g:Pila_255477(0.02),s:Pila(0.02)	+	k:Eukaryota_2759
uniq807	k:Eukaryota_2759(1.00),p:Mollusca_6447(1.00),c:Gastropoda_6448(1.00),o:Trochida_2315720(1.00),f:Tegulidae_1955470(1.00),g:Rochia_2709804(1.00),s:Rochia(1.00)	+	k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Trochida_2315720,f:Tegulidae_1955470,g:Rochia_2709804,s:Rochia
uniq810	k:Eukaryota_2759(1.00),p:Chaetognatha_10229(1.00),c:Sagittoidea_1421718(1.00),o:Aphragmophora_33512(1.00),f:Sagittidae_34753(1.00),g:Ferosagitta_1562716(1.00),s:Ferosagitta(1.00)	+	k:Eukaryota_2759,p:Chaetognatha_10229,c:Sagittoidea_1421718,o:Aphragmophora_33512,f:Sagittidae_34753,g:Ferosagitta_1562716,s:Ferosagitta
uniq812				
uniq958	k:Eukaryota_2759(1.00),p:Mollusca_6447(0.65),c:Gastropoda_6448(0.64),o:Neogastropoda_6479(0.37),f:Terebridae_57610(0.21),g:Terebra_89433(0.03),s:Terebra(0.03)	+	k:Eukaryota_2759
uniq811	k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Hexanauplia_72037(1.00),o:Poecilostomatoida_84310(1.00),f:Corycaeidae_749182(1.00),g:Farranula_1124503(1.00),s:Farranula(1.00)	+	k:Eukaryota_2759,p:Arthropoda_6656,c:Hexanauplia_72037,o:Poecilostomatoida_84310,f:Corycaeidae_749182,g:Farranula_1124503,s:Farranula
uniq813	k:Eukaryota_2759(1.00),p:Chordata_7711(1.00),c:Actinopteri_186623(1.00),o:Syngnathiformes_129912(1.00),f:Centriscidae_206122(1.00),g:Centriscus_588784(1.00),s:Centriscus(1.00)	+	k:Eukaryota_2759,p:Chordata_7711,c:Actinopteri_186623,o:Syngnathiformes_129912,f:Centriscidae_206122,g:Centriscus_588784,s:Centriscus
uniq814				
uniq2590				
uniq821	k:Eukaryota_2759(1.00),p:Echinodermata_7586(1.00),c:Echinoidea_7625(1.00),o:Spatangoida_41317(1.00),f:Loveniidae_41318(1.00),g:Lovenia_271715(1.00),s:Lovenia(1.00)	+	k:Eukaryota_2759,p:Echinodermata_7586,c:Echinoidea_7625,o:Spatangoida_41317,f:Loveniidae_41318,g:Lovenia_271715,s:Lovenia
uniq818	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.41),c:Insecta_50557(0.35),o:Orthoptera_6993(0.02),f:Gryllidae_6995(0.02),g:Agnotecous_323454(0.02),s:Agnotecous(0.02)	+	k:Eukaryota_2759
uniq1980	k:Eukaryota_2759(1.00),p:Mollusca_6447(0.80),c:Gastropoda_6448(0.80),f:Provannidae_71810(0.04),g:Alviniconcha_12927(0.04),s:Alviniconcha(0.04)	+	k:Eukaryota_2759
uniq822	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.41),c:Insecta_50557(0.28),o:Lepidoptera_7088(0.09),f:Pieridae_7114(0.02),g:Gideona_320191(0.02),s:Gideona(0.02)	+	k:Eukaryota_2759
uniq820	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.92),c:Insecta_50557(0.59),o:Lepidoptera_7088(0.27),f:Xyloryctidae_347744(0.01),g:Plectophila_700158(0.01),s:Plectophila(0.01)	+	k:Eukaryota_2759
uniq825	k:Eukaryota_2759(1.00),p:Cnidaria_6073(0.99),c:Hydrozoa_6074(0.99),o:Leptothecata_500008(0.99),f:Eirenidae_48402(0.85),g:Helgicirrha_573611(0.83),s:Helgicirrha(0.83)	+	k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008
uniq824	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.84),c:Insecta_50557(0.80),o:Diptera_7147(0.49),f:Drosophilidae_7214(0.05),g:Drosophila_7215(0.05),s:Drosophila(0.05)	+	k:Eukaryota_2759
uniq978	k:Eukaryota_2759(1.00),p:Bryozoa_10205(0.51),c:Gymnolaemata_10206(0.51),o:Ctenostomatida_51985(0.51),f:Flustrellidridae_97269(0.51),g:Flustrellidra_97270(0.51),s:Flustrellidra(0.51)	+	k:Eukaryota_2759
uniq831	k:Eukaryota_2759(1.00),p:Chaetognatha_10229(1.00),c:Sagittoidea_1421718(1.00),o:Aphragmophora_33512(1.00),f:Sagittidae_34753(1.00),g:Sagitta_10230(1.00),s:Sagitta(1.00)	+	k:Eukaryota_2759,p:Chaetognatha_10229,c:Sagittoidea_1421718,o:Aphragmophora_33512,f:Sagittidae_34753,g:Sagitta_10230,s:Sagitta
uniq835	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.72),c:Malacostraca_6681(0.54),o:Decapoda_6683(0.43),f:Penaeidae_6685(0.12),g:Penaeus_133894(0.01),s:Penaeus(0.01)	+	k:Eukaryota_2759
uniq830	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.26),c:Insecta_50557(0.23),o:Lepidoptera_7088(0.04),f:Hesperiidae_40093(0.02),g:Gamia_509386(0.01),s:Gamia(0.01)	+	k:Eukaryota_2759
uniq837	k:Eukaryota_2759(1.00),p:Annelida_6340(1.00),c:Polychaeta_6341(1.00),f:Chaetopteridae_6378(1.00),g:Chaetopterus_6379(1.00),s:Chaetopterus(1.00)	+	k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,f:Chaetopteridae_6378,g:Chaetopterus_6379,s:Chaetopterus
uniq827	k:Eukaryota_2759(1.00),p:Mollusca_6447(0.89),c:Gastropoda_6448(0.89),o:Littorinimorpha_216294(0.87),f:Caecidae_761540(0.87),g:Caecum_761541(0.87),s:Caecum(0.87)	+	k:Eukaryota_2759
uniq839	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.81),c:Insecta_50557(0.76),o:Lepidoptera_7088(0.29),f:Noctuidae_7100(0.03),g:Carmara_1368984(0.01),s:Carmara(0.01)	+	k:Eukaryota_2759
uniq845	k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Hexanauplia_72037(1.00),o:Calanoida_6833(1.00),f:Temoridae_88013(1.00),g:Temora_261851(1.00),s:Temora(1.00)	+	k:Eukaryota_2759,p:Arthropoda_6656,c:Hexanauplia_72037,o:Calanoida_6833,f:Temoridae_88013,g:Temora_261851,s:Temora
uniq843	k:Eukaryota_2759(1.00),p:Mollusca_6447(0.73),c:Gastropoda_6448(0.71),o:Neogastropoda_6479(0.35),f:Nassariidae_6483(0.15),g:Reticunassa_1885924(0.12),s:Reticunassa(0.12)	+	k:Eukaryota_2759
uniq1521	k:Eukaryota_2759(1.00),p:Chaetognatha_10229(1.00),s:Chaetognatha(1.00)	+	k:Eukaryota_2759,p:Chaetognatha_10229,s:Chaetognatha
uniq847				
uniq1036	k:Eukaryota_2759(1.00),p:Chordata_7711(0.03),c:Amphibia_8292(0.03),o:Caudata_8293(0.03),f:Sirenidae_8339(0.01),g:Siren_8340(0.01),s:Siren(0.01)	+	k:Eukaryota_2759
uniq2539	k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Malacostraca_6681(1.00),o:Decapoda_6683(1.00),s:Caridea(1.00)	+	k:Eukaryota_2759,p:Arthropoda_6656,c:Malacostraca_6681,o:Decapoda_6683,s:Caridea
uniq1058	k:Eukaryota_2759(1.00),p:Mollusca_6447(0.79),c:Gastropoda_6448(0.79),o:Neogastropoda_6479(0.36),f:Nassariidae_6483(0.03),g:Reticunassa_1885924(0.01),s:Reticunassa(0.01)	+	k:Eukaryota_2759
uniq1197				
uniq1178				
uniq849	k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Hexanauplia_72037(1.00),o:Calanoida_6833(1.00),f:Calocalanidae_749174(1.00),g:Calocalanus_749175(1.00),s:Calocalanus(1.00)	+	k:Eukaryota_2759,p:Arthropoda_6656,c:Hexanauplia_72037,o:Calanoida_6833,f:Calocalanidae_749174,g:Calocalanus_749175,s:Calocalanus
uniq850	k:Eukaryota_2759(1.00),p:Mollusca_6447(0.83),c:Gastropoda_6448(0.83),f:Triphoridae_1273271(0.10),g:Opimaphora_2790503(0.06),s:Opimaphora(0.06)	+	k:Eukaryota_2759
uniq1385	k:Eukaryota_2759(1.00),p:Chordata_7711(0.48),c:Mammalia_40674(0.10),o:Rodentia_9989(0.05),f:Nesomyidae_337673(0.02),g:Saccostomus_106346(0.02),s:Saccostomus(0.02)	+	k:Eukaryota_2759
uniq855	k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Hexanauplia_72037(1.00),o:Calanoida_6833(1.00),f:Pontellidae_163235(1.00),g:Labidocera_163236(1.00),s:Labidocera(1.00)	+	k:Eukaryota_2759,p:Arthropoda_6656,c:Hexanauplia_72037,o:Calanoida_6833,f:Pontellidae_163235,g:Labidocera_163236,s:Labidocera
uniq1419				
uniq859	k:Eukaryota_2759(1.00),p:Mollusca_6447(0.78),c:Gastropoda_6448(0.77),s:Gastropoda(0.07)	+	k:Eukaryota_2759
uniq863				
uniq1841	k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Malacostraca_6681(1.00),o:Decapoda_6683(1.00),f:Portunidae_6757(0.94),s:Portunidae(0.94)	+	k:Eukaryota_2759,p:Arthropoda_6656,c:Malacostraca_6681,o:Decapoda_6683
uniq1806	k:Eukaryota_2759(1.00),p:Mollusca_6447(1.00),c:Gastropoda_6448(1.00),f:Cerithiidae_69701(1.00),g:Cerithium_145869(1.00),s:Cerithium(1.00)	+	k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium
uniq2676	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.55),c:Insecta_50557(0.51),o:Hemiptera_7524(0.01),f:Cercopidae_30086(0.01),g:Tropidorhinella_1777633(0.01),s:Tropidorhinella(0.01)	+	k:Eukaryota_2759
uniq862	k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Hexanauplia_72037(1.00),o:Calanoida_6833(1.00),f:Paracalanidae_163470(1.00),g:Paracalanus_163471(1.00),s:Paracalanus(1.00)	+	k:Eukaryota_2759,p:Arthropoda_6656,c:Hexanauplia_72037,o:Calanoida_6833,f:Paracalanidae_163470,g:Paracalanus_163471,s:Paracalanus
uniq867	k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Malacostraca_6681(1.00),o:Decapoda_6683(1.00),s:Caridea(1.00)	+	k:Eukaryota_2759,p:Arthropoda_6656,c:Malacostraca_6681,o:Decapoda_6683,s:Caridea
uniq870	k:Eukaryota_2759(1.00),p:Chordata_7711(1.00),c:Actinopteri_186623(1.00),o:Perciformes_8111(1.00),f:Serranidae_30871(1.00),g:Cephalopholis_91742(1.00),s:Cephalopholis(1.00)	+	k:Eukaryota_2759,p:Chordata_7711,c:Actinopteri_186623,o:Perciformes_8111,f:Serranidae_30871,g:Cephalopholis_91742,s:Cephalopholis
uniq1124	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.21),c:Malacostraca_6681(0.06),o:Amphipoda_6821(0.04),f:Cyamidae_335535(0.04),g:Cyamus_335536(0.04),s:Cyamus(0.04)	+	k:Eukaryota_2759
uniq878				
uniq874	k:Eukaryota_2759(1.00),p:Echinodermata_7586(1.00),c:Crinoidea_35069(1.00),o:Comatulida_7581(1.00),f:Comatulidae_106121(0.99),g:Comanthus_706649(0.98),s:Comanthus(0.98)	+	k:Eukaryota_2759,p:Echinodermata_7586,c:Crinoidea_35069,o:Comatulida_7581,f:Comatulidae_106121,g:Comanthus_706649,s:Comanthus
uniq1411				
uniq876	k:Eukaryota_2759(1.00),p:Cnidaria_6073(1.00),c:Hydrozoa_6074(1.00),o:Leptothecata_500008(1.00),f:Laodiceidae_168747(1.00),g:Laodicea_662011(1.00),s:Laodicea(1.00)	+	k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea
uniq1416				
uniq906				
uniq897				
uniq895	k:Eukaryota_2759(1.00),p:Chaetognatha_10229(1.00),c:Sagittoidea_1421718(1.00),o:Aphragmophora_33512(1.00),f:Sagittidae_34753(1.00),g:Sagitta_10230(0.76),s:Sagitta(0.76)	+	k:Eukaryota_2759,p:Chaetognatha_10229,c:Sagittoidea_1421718,o:Aphragmophora_33512,f:Sagittidae_34753
uniq884				
uniq889	k:Eukaryota_2759(1.00),p:Chordata_7711(1.00),c:Actinopteri_186623(1.00),o:Acanthuriformes_1489937(1.00),f:Acanthuridae_29146(1.00),g:Acanthurus_12912(1.00),s:Acanthurus(1.00)	+	k:Eukaryota_2759,p:Chordata_7711,c:Actinopteri_186623,o:Acanthuriformes_1489937,f:Acanthuridae_29146,g:Acanthurus_12912,s:Acanthurus
uniq898	k:Eukaryota_2759(1.00),p:Cnidaria_6073(1.00),c:Anthozoa_6101(1.00),o:Actiniaria_6103(1.00),s:Actiniaria(0.53)	+	k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Actiniaria_6103
uniq909	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.95),c:Insecta_50557(0.71),o:Hymenoptera_7399(0.03),f:Tenthredinidae_27532(0.02),g:Fagineura_362137(0.02),s:Fagineura(0.02)	+	k:Eukaryota_2759
uniq910	k:Eukaryota_2759(1.00),p:Chaetognatha_10229(1.00),c:Sagittoidea_1421718(1.00),o:Aphragmophora_33512(1.00),f:Sagittidae_34753(1.00),g:Sagitta_10230(1.00),s:Sagitta(1.00)	+	k:Eukaryota_2759,p:Chaetognatha_10229,c:Sagittoidea_1421718,o:Aphragmophora_33512,f:Sagittidae_34753,g:Sagitta_10230,s:Sagitta
uniq1552	k:Eukaryota_2759(1.00),p:Chordata_7711(1.00),c:Actinopteri_186623(1.00),o:Uranoscopiformes_1489926(1.00),f:Pinguipedidae_206137(1.00),g:Parapercis_215380(1.00),s:Parapercis(1.00)	+	k:Eukaryota_2759,p:Chordata_7711,c:Actinopteri_186623,o:Uranoscopiformes_1489926,f:Pinguipedidae_206137,g:Parapercis_215380,s:Parapercis
uniq1298	k:Eukaryota_2759(1.00),p:Chaetognatha_10229(1.00),c:Sagittoidea_1421718(1.00),o:Aphragmophora_33512(1.00),f:Sagittidae_34753(1.00),g:Flaccisagitta_366392(0.74),s:Flaccisagitta(0.74)	+	k:Eukaryota_2759,p:Chaetognatha_10229,c:Sagittoidea_1421718,o:Aphragmophora_33512,f:Sagittidae_34753
uniq922				
uniq917	k:Eukaryota_2759(1.00),p:Bacillariophyta_2836(0.95),c:Bacillariophyceae_33849(0.95),o:Bacillariales_33851(0.95),f:Bacillariaceae_33852(0.95),g:Cylindrotheca_2852(0.94),s:Cylindrotheca(0.94)	+	k:Eukaryota_2759
uniq2315	k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Hexanauplia_72037(1.00),o:Calanoida_6833(1.00),f:Acartiidae_121147(1.00),g:Acartia_121148(1.00),s:Acartia(1.00)	+	k:Eukaryota_2759,p:Arthropoda_6656,c:Hexanauplia_72037,o:Calanoida_6833,f:Acartiidae_121147,g:Acartia_121148,s:Acartia
uniq920	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.63),c:Insecta_50557(0.45),o:Lepidoptera_7088(0.28),f:Nymphalidae_33415(0.03),g:Vareuptychia_2784014(0.01),s:Vareuptychia(0.01)	+	k:Eukaryota_2759
uniq921	k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Malacostraca_6681(1.00),o:Decapoda_6683(1.00),f:Xanthidae_6779(1.00),g:Liomera_205351(1.00),s:Liomera(1.00)	+	k:Eukaryota_2759,p:Arthropoda_6656,c:Malacostraca_6681,o:Decapoda_6683,f:Xanthidae_6779,g:Liomera_205351,s:Liomera
uniq1527	k:Eukaryota_2759(1.00),p:Mollusca_6447(0.77),c:Gastropoda_6448(0.77),o:Neogastropoda_6479(0.16),f:Conidae_6489(0.06),g:Conus_6490(0.06),s:Conus(0.06)	+	k:Eukaryota_2759
uniq925	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.98),c:Hexanauplia_72037(0.40),o:Calanoida_6833(0.38),f:Paracalanidae_163470(0.23),g:Parvocalanus_749187(0.08),s:Parvocalanus(0.08)	+	k:Eukaryota_2759,p:Arthropoda_6656
uniq948				
uniq1235				
uniq932	k:Eukaryota_2759(1.00),p:Bacillariophyta_2836(0.43),c:Coscinodiscophyceae_33836(0.21),o:Coscinodiscales_216785(0.14),f:Coscinodiscaceae_38747(0.14),g:Coscinodiscus_33641(0.14),s:Coscinodiscus(0.14)	+	k:Eukaryota_2759
uniq945	k:Eukaryota_2759(1.00),p:Chaetognatha_10229(1.00),c:Sagittoidea_1421718(1.00),o:Aphragmophora_33512(1.00),f:Sagittidae_34753(1.00),g:Sagitta_10230(1.00),s:Sagitta(1.00)	+	k:Eukaryota_2759,p:Chaetognatha_10229,c:Sagittoidea_1421718,o:Aphragmophora_33512,f:Sagittidae_34753,g:Sagitta_10230,s:Sagitta
uniq939	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.25),c:Insecta_50557(0.22),o:Hemiptera_7524(0.03),f:Cicadidae_7033(0.01),g:Fidicina_1137199(0.01),s:Fidicina(0.01)	+	k:Eukaryota_2759
uniq944	k:Eukaryota_2759(1.00),p:Chordata_7711(1.00),c:Actinopteri_186623(1.00),o:Perciformes_8111(1.00),f:Serranidae_30871(1.00),g:Cephalopholis_91742(1.00),s:Cephalopholis(1.00)	+	k:Eukaryota_2759,p:Chordata_7711,c:Actinopteri_186623,o:Perciformes_8111,f:Serranidae_30871,g:Cephalopholis_91742,s:Cephalopholis
uniq954				
uniq949				
uniq1978				
uniq957	k:Eukaryota_2759(1.00),p:Rhodophyta_2763(0.31),c:Florideophyceae_2806(0.31),o:Ceramiales_2802(0.13),f:Rhodomelaceae_2803(0.11),g:Dictyomenia_1917024(0.05),s:Dictyomenia(0.05)	+	k:Eukaryota_2759
uniq950	k:Eukaryota_2759(1.00),p:Chordata_7711(1.00),c:Actinopteri_186623(1.00),o:Lutjaniformes_2024539(1.00),f:Lutjanidae_30850(1.00),g:Lutjanus_40493(1.00),s:Lutjanus(1.00)	+	k:Eukaryota_2759,p:Chordata_7711,c:Actinopteri_186623,o:Lutjaniformes_2024539,f:Lutjanidae_30850,g:Lutjanus_40493,s:Lutjanus
uniq1700				
uniq1232				
uniq967				
uniq956	k:Eukaryota_2759(1.00),p:Mollusca_6447(0.31),c:Gastropoda_6448(0.30),o:Cycloneritida_977767(0.08),f:Neritidae_52926(0.07),g:Nerita_52927(0.07),s:Nerita(0.07)	+	k:Eukaryota_2759
uniq965	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.97),c:Malacostraca_6681(0.19),o:Decapoda_6683(0.19),f:Homolidae_116712(0.01),g:Homolax_2175219(0.01),s:Homolax(0.01)	+	k:Eukaryota_2759
uniq2575				
uniq971	k:Eukaryota_2759(1.00),p:Mollusca_6447(0.90),c:Gastropoda_6448(0.88),f:Potamididae_6470(0.14),g:Cerithidea_6471(0.05),s:Cerithidea(0.05)	+	k:Eukaryota_2759
uniq998				
uniq1234	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.99),c:Malacostraca_6681(0.87),o:Decapoda_6683(0.87),f:Macrophthalmidae_1293059(0.81),g:Macrophthalmus_53300(0.81),s:Macrophthalmus(0.81)	+	k:Eukaryota_2759,p:Arthropoda_6656
uniq985	k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Malacostraca_6681(1.00),o:Decapoda_6683(1.00),s:Brachyura(1.00)	+	k:Eukaryota_2759,p:Arthropoda_6656,c:Malacostraca_6681,o:Decapoda_6683,s:Brachyura
uniq1177	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.54),c:Insecta_50557(0.51),o:Lepidoptera_7088(0.19),f:Geometridae_82593(0.06),g:Cleora_344209(0.06),s:Cleora(0.06)	+	k:Eukaryota_2759
uniq1001				
uniq993	k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Hexanauplia_72037(1.00),o:Calanoida_6833(1.00),f:Paracalanidae_163470(1.00),g:Paracalanus_163471(1.00),s:Paracalanus(1.00)	+	k:Eukaryota_2759,p:Arthropoda_6656,c:Hexanauplia_72037,o:Calanoida_6833,f:Paracalanidae_163470,g:Paracalanus_163471,s:Paracalanus
uniq1004	k:Eukaryota_2759(1.00),p:Rhodophyta_2763(0.94),c:Florideophyceae_2806(0.94),o:Gelidiales_31399(0.04),f:Gelidiaceae_2808(0.03),g:Ptilophora_37203(0.02),s:Ptilophora(0.02)	+	k:Eukaryota_2759
uniq1005				
uniq1372				
uniq1012	k:Eukaryota_2759(1.00),p:Chordata_7711(1.00),c:Actinopteri_186623(1.00),o:Syngnathiformes_129912(1.00),f:Callionymidae_30908(1.00),g:Diplogrammus_1003947(1.00),s:Diplogrammus(1.00)	+	k:Eukaryota_2759,p:Chordata_7711,c:Actinopteri_186623,o:Syngnathiformes_129912,f:Callionymidae_30908,g:Diplogrammus_1003947,s:Diplogrammus
uniq1010				
uniq2115				
uniq1668	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.81),c:Insecta_50557(0.47),o:Diptera_7147(0.25),f:Culicidae_7157(0.04),g:Anopheles_7164(0.02),s:Anopheles(0.02)	+	k:Eukaryota_2759
uniq1016	k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Hexanauplia_72037(1.00),o:Calanoida_6833(1.00),f:Eucalanidae_121137(1.00),g:Subeucalanus_248475(1.00),s:Subeucalanus(1.00)	+	k:Eukaryota_2759,p:Arthropoda_6656,c:Hexanauplia_72037,o:Calanoida_6833,f:Eucalanidae_121137,g:Subeucalanus_248475,s:Subeucalanus
uniq999	k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.63),c:Insecta_50557(0.49),o:Diptera_7147(0.20),f:Sarcophagidae_7381(0.04),g:Sarcophaga_7384(0.02),s:Sarcophaga(0.02)	+	k:Eukaryota_2759
uniq2397	k:Eukaryota_2759(1.00),p:Annelida_6340(0.27),c:Clitellata_42113(0.17),o:Crassiclitellata_2803884(0.14),f:Megascolecidae_6400(0.10),g:Amynthas_195544(0.09),s:Amynthas(0.09)	+	k:Eukaryota_2759
